,scores,polarity_score
goal,0.8666466468007322,1.105721553822055
strategy,0.7295181886459394,0.23475986171065197
participant,0.6888805927293085,-0.023346951267112843
agree,0.7297130762236494,0.2359976763607825
minor,0.7687904286831184,0.4841947134988628
update,0.7635686078124166,0.4510286879878402
require,0.9342786826622086,1.5352816406740326
however,0.6523019445575235,-0.25567364505144
third,0.7042958040881053,0.07456167215047922
come,0.8029911814793113,0.7014183731802928
consider,0.7318159022452863,0.24935362693927787
whether,0.7389508334018284,0.2946706369663694
enhance,0.9525876820075813,1.6515699535836095
way,0.8086627868330497,0.7374411729867637
example,0.7558019471047376,0.40169929244851693
advocate,0.7509413942359703,0.3708278350709402
explicit,0.6343375965850312,-0.36977292917041005
indication,0.6890812978783044,-0.02207218672489317
inflation,0.8376041944976227,0.921260474470986
persistently,0.61889490343809,-0.4678561012194573
equally,0.8864022484086688,1.2311978585705876
undesirable,0.8190919087801962,0.8036810025637101
others,0.6820084227255109,-0.06699505243826698
suggest,0.7502304075652295,0.3663120535756213
clearly,0.9044437940938815,1.3457874584956482
describe,0.8621389744506673,1.0770913920720808
mandate,0.9086026149239943,1.372201914518295
link,0.9590254788156453,1.692459164159371
word,0.4564518268379515,-1.499601799896621
estimate,0.6633210647993268,-0.18568648308286817
unemployment,0.6503407075181854,-0.2681303032345672
mr,0.6010979961308026,-0.5808918978095979
abstain,0.7083460302104146,0.1002863965759397
think,0.6196015408403391,-0.4633679437949975
advanced,0.7800872838227776,0.555945889005178
communicate,0.8428370650033228,0.9544966809562925
great,0.8107785462118184,0.7508792688672911
consensus,0.7931153846983492,0.6386929492162485
view,0.718974490206187,0.16779230765390718
firmly,0.8859311841586027,1.2282059273416404
fulfil,0.9896342504427612,1.886868609788164
statutory,0.9539342667410597,1.6601226911686693
congress,0.5828197808260894,-0.6969846880646974
promote,0.9000567331332179,1.3179233514451456
moderate,0.7704268262918231,0.4945881770397106
seek,0.900638302943405,1.32161715091447
explain,0.8988534654539474,1.310280881981824
public,0.8256842847047252,0.8455520114521855
clarity,0.6307107387557421,-0.39280865986082103
facilitates,0.5587505797850559,-0.8498585141730921
well,0.6926881220345658,0.0008363015098363167
decisionmaking,0.4376897177733403,-1.618768007103927
reduces,0.7580122092717562,0.4157376160970137
uncertainty,0.6613410416120704,-0.1982624601542796
increase,0.7953293192195846,0.6527545975625196
effectiveness,0.8101460726743983,0.7468621579788619
enhances,0.773733534232943,0.5155904983847444
transparency,0.8310053972714262,0.8793486811396521
accountability,0.800067964723006,0.6828517689411782
essential,0.8000586147405655,0.6827923831897653
democratic,0.7901811085540723,0.6200561020575307
society,0.8022335867730267,0.6966065640474619
fluctuate,0.3040627661257048,-2.4674901285715016
response,0.5774483778867139,-0.7311007734932214
disturbance,0.7479625211232637,0.35190773342508475
moreover,0.6535888070620943,-0.2475002289744468
tend,0.687898685384354,-0.02958346624121713
influence,0.6353753425564066,-0.36318175911444217
lag,0.4007294806101789,-1.8535183363472427
therefore,0.8854276231758043,1.2250075954157877
medium,0.7068315712295907,0.09066741759578692
outlook,0.6876188297464219,-0.03136094950938827
assessment,0.7350945891304703,0.270177974531664
risk,0.6586564772579713,-0.21531328055939783
impede,0.9815134983317063,1.835290227772976
attainment,0.991158640031349,1.8965506623203576
primarily,0.5773611901666332,-0.731654540123683
reaffirms,0.8174672208935838,0.7933619124935839
judgment,0.7484974678672621,0.3553054097908209
measure,0.9374799186483824,1.5556140643655363
index,0.6667568771345893,-0.16386416432012463
personal,0.7975963613705793,0.667153555258736
consumption,0.7141929113641451,0.13742244821504546
expenditure,0.7566686179255975,0.40720389079955827
help,0.8616854126778407,1.0742106265879958
expectation,0.894195006826976,1.280693011871026
anchor,0.8806997832041576,1.1949790546070735
thereby,0.7633914077800501,0.4499032145295304
face,0.8148519351499502,0.7767511102773241
significant,0.6781262258995265,-0.09165255068601973
level,0.700126742695209,0.048082173918431365
largely,0.5978094408560639,-0.6017789237794746
nonmonetary,0.6684193426032384,-0.15330513261266568
factor,0.6204135454022759,-0.45821055431667135
affect,0.7605316763464873,0.43173983282251494
dynamic,0.8620430304553418,1.07648201057942
labor,0.8958778821462396,1.2913816752994727
directly,0.7487863774983012,0.35714039885511173
measurable,0.8339648703451273,0.8981455648114518
consequently,0.760762236164612,0.43320421718174185
fix,0.7797541444753936,0.5538299780293621
rather,0.7848743506816238,0.5863506051941744
recognize,0.73271586011981,0.2550696456546595
necessarily,0.7458094094811443,0.33823239728874294
uncertain,0.7855498070060688,0.5906407182108457
revision,0.6620305228843485,-0.19388326867453165
considers,0.7769823560474001,0.5362251600951085
wide,0.8095107598497818,0.7428270135588507
range,0.7757785230920603,0.5285791003208591
indicator,0.9052312944643915,1.350789211337232
output,0.7461789671566345,0.3405796166967987
growth,0.7199321191546629,0.17387462011189442
publish,0.774991192620315,0.523578426579249
four,0.6148341445782401,-0.4936477235815989
summary,0.6875437393024294,-0.03183788114736555
projection,0.6575985620406349,-0.22203255415293274
tendency,0.7716862332014099,0.5025872108492524
mitigate,0.7975668992194868,0.666966428492242
deviation,0.800220562406335,0.6838209823216309
complementary,0.3275653385719603,-2.3182152038607255
judge,0.775723166331087,0.5282275057732654
approach,0.8038526422030375,0.706889879968309
magnitude,0.6630010525526926,-0.18771901820778233
potentially,0.7974507496413558,0.6662287126711189
different,0.6502994824110786,-0.2683921415832686
horizon,0.5639206321095205,-0.8170212929178428
judged,0.7181620950167596,0.1626324371327344
reaffirm,0.7881286308928631,0.6070199355252
rule,0.7269749974487487,0.21860696290121817
organization,0.7114106347716292,0.1197510154464794
add,0.7020269998475868,0.06015152266742308
process,0.8181811646346372,0.7978964756116077
breach,0.7394684853172037,0.2979584664527258
several,0.6885519834511595,-0.02543408982894968
clarification,0.6897062968328337,-0.018102550120431347
pleasure,0.6865552848014946,-0.03811597991908419
satisfactory,0.864001987182709,1.0889241855225293
subsequently,0.4520767935866064,-1.5273895138030502
indicate,0.7615786196046438,0.4383894187942267
sheet,0.7828969686304186,0.5737914031113772
soma,0.4997934691304135,-1.2243204278322
met,0.7790335148279263,0.549252949850169
december,0.5,-1.22300866163816
ongoing,0.7330317007213124,0.2570756848709064
rrp,0.8008544245406499,0.6878469127849131
exercise,0.8040294741650801,0.7080130156540184
proceed,0.7952435286084003,0.652209704570286
smoothly,0.791513088281929,0.6285160769835422
number,0.6887532699782121,-0.024155632705170106
allotment,0.7906074163343629,0.6227637657378373
daily,0.6586368161704066,-0.215438156564893
late,0.5908634646848752,-0.6458957995967106
fact,0.7338216160939219,0.2620927764273227
secure,0.8013743933109659,0.6911494576113728
low,0.6718402184507064,-0.1315776818945187
compare,0.649767669235542,-0.2717699153108027
offer,0.7012775557616452,0.055391481622567615
cap,0.7045587749873102,0.07623191319620747
counterparty,0.7645817648601647,0.4574636832364935
implement,0.8062318426933638,0.7220012034150272
boost,0.7494078481848987,0.3610876259156359
participation,0.6573526751760963,-0.22359428716217283
reportedly,0.6200158300282566,-0.46073661535313093
downward,0.7308473742343324,0.2432020898577086
around,0.6463554615081796,-0.29344231107787555
proposal,0.8198450328043825,0.8084644164757558
extend,0.18927924147719868,-3.196529557728678
desk,0.9042600270013673,1.344620274819814
lift,0.6256004050344853,-0.42526658263638034
rrps,0.7725795908449955,0.5082613086651822
point,0.7908912646865709,0.6245666084480136
chair,0.7921846273343195,0.6327813097241354
gradual,0.813488783418961,0.7680931485806588
step,0.7879389366134326,0.6058151057413623
move,0.625706994316515,-0.4245895883589948
obtain,0.9831716935152168,1.8458221370667496
additional,0.7925670268614077,0.6352100932433038
potential,0.6882282881062807,-0.027490017891569865
usefulness,0.722587898863531,0.19074261688102492
becomes,0.7798522051734113,0.5544528036092915
support,0.7929706668038337,0.6377737837564884
couple,0.6884445806964493,-0.026116250820464974
emphasize,0.7496004933170652,0.36231119783168125
likely,0.6535526829945328,-0.24772966843167293
sufficiently,0.8158655510808567,0.7831890200898649
willing,0.7467280384332614,0.34406700403138796
current,0.7876375171004055,0.6039006610474307
effect,0.5639053839060746,-0.8171181408023271
remark,0.6858313301408206,-0.04271412668422022
insight,0.7422946427061079,0.31590860499241996
useful,0.8165564962580409,0.7875775094579677
preference,0.7639652684868957,0.45354805017485145
retain,0.7288673257005601,0.23062595179969628
prefer,0.7507060112828654,0.36933281691140557
shorter,0.631836111455426,-0.38566093484471836
series,0.740607676545975,0.3051939588778589
involve,0.7578555004124513,0.41474229087345627
assess,0.7165175639042585,0.15218731421844445
role,0.7334210283417105,0.2595484716841649
vary,0.880799392159335,1.195611713832723
zero,0.6236238355200291,-0.43782062394955074
five,0.6689403343000357,-0.14999609074109177
warrant,0.8129394623560053,0.7646041747458896
notify,0.8199397759543054,0.8090661708838723
advance,0.7705164491293135,0.49515741014597303
messrs,0.5305057833856947,-1.0292533385323126
dissent,0.6641579361269251,-0.1803711541032212
extension,0.95965514639786,1.6964584532219984
ratify,0.817649882081628,0.7945220720954842
intervention,0.7648563255496579,0.4592075360145821
staff,0.6484042429773403,-0.2804296206476187
situation,0.651065655201518,-0.26352584935632917
picked,0.7696914938230557,0.4899177649321143
second,0.6860203514622679,-0.04151357114536184
half,0.6427011406137156,-0.31665247148212655
payroll,0.7248921275082256,0.20537776195885665
slow,0.7444009791851175,0.3292868519923484
pace,0.7215963010180778,0.1844445533791728
previous,0.6231224445373388,-0.4410051732733709
decline,0.6165453944932945,-0.4827788409171501
still,0.679020786334543,-0.0859708134254844
elevate,0.6636223439999037,-0.18377292957352878
appear,0.48950101861973283,-1.2896921984579315
improvement,0.9016506877545785,1.3280472413572009
nonfarm,0.7475810688600729,0.34948496638548665
expand,0.7842620099880707,0.5824613666379904
two,0.6073984604106518,-0.5408749450624841
perhaps,0.13152263416412638,-3.563366559419629
partly,0.48149582631819554,-1.3405366105255836
unusually,0.0039570088514667544,-4.3735905958639565
bad,0.0006880532466553258,-4.394353135918113
weather,0.005943332585526517,-4.3609746013156565
force,0.6671540732819592,-0.1613414011149634
decrease,0.36241284059032625,-2.0968837622899974
population,0.6975021346512569,0.03141216177179609
ratio,0.6490741922777409,-0.27617448510422155
little,0.610507851736696,-0.5211258662264127
share,0.6349178693461918,-0.36608736781613543
worker,0.6902518253933868,-0.014637664096130652
employ,0.7183503409039734,0.1638280675559661
reason,0.6980896931748729,0.035143998130412704
among,0.5797205516742497,-0.7166692225708774
job,0.6297249353135829,-0.3990699206204445
opening,0.6186760731963568,-0.4692459860047872
edge,0.5839204614076414,-0.6899937932884975
hard,0.9648124696004309,1.72921482636087
fill,0.8761754621178157,1.1662431495875074
trend,0.7582269145378828,0.4171013013918619
firm,0.7947571294038392,0.6491203744637086
hire,0.6138747254985827,-0.49974140593102906
plan,0.8010342314956028,0.6889889439274378
high,0.7186761008148822,0.16589710856353648
earlier,0.6103850170399991,-0.5219060421047435
gross,0.8067476717613584,0.7252774552153188
private,0.6826723671056222,-0.0627780567208876
sector,0.7964620382408862,0.6599489822201959
claim,0.654833605788101,-0.23959397800853074
insurance,0.6374388094703394,-0.35007579512157005
improve,0.9723985852683246,1.7773975028641178
early,0.6013970418456427,-0.5789925301267661
manufacturing,0.8343694424310315,0.9007151757679345
production,0.7825586272697028,0.5716424519162313
robust,0.7820869457202059,0.5686465999536586
fourth,0.70434458297326,0.07487148778557985
quarter,0.6890152825314414,-0.022491478526046712
broad,0.6307777137690912,-0.3923832728059338
gain,0.7116199950824011,0.1210807526358601
across,0.5446884581947313,-0.9391730837364731
industry,0.7718492123514202,0.5036223613802355
reading,0.8109815011609103,0.7521683228555148
regional,0.8313981033491105,0.8818429259851402
survey,0.9417564391402646,1.582776081455777
expansion,0.8077445553474878,0.7316090907248002
factory,0.7380951543386421,0.28923585198588225
automaker,0.7586805437603166,0.4199824952773506
motor,0.7620848206961883,0.441604519183838
vehicle,0.7613308342393946,0.4368156275921537
assembly,0.7553286683696179,0.39869329607455567
real,0.7448238765030017,0.3319728543621706
pce,0.7266923523262458,0.21681176241931494
rise,0.7873181983617189,0.6018725306891396
faster,0.7058461251895066,0.08440842685013669
november,0.5,-1.22300866163816
component,0.7020138680403215,0.06006811692342123
nominal,0.6540585092422265,-0.2445169488362382
retail,0.7852836699978902,0.5889503678481587
bureau,0.8143761617652909,0.7737292693134543
construct,0.8634859605046449,1.0856466786158736
strongly,0.7666756263199735,0.4707626960353056
although,0.6554715460325679,-0.23554214571738366
post,0.7018550256587169,0.05905924078404863
important,0.8271606674092457,0.8549291516595202
spending,0.793646642646792,0.6420671964582109
mixed,0.8140914510935507,0.7719209496418288
disposable,0.8086315464804216,0.7372427520991283
income,0.8847374860262815,1.2206242381781622
expiration,0.7091479568785675,0.10537977702549758
emergency,0.7097096625087128,0.10894741056183947
compensation,0.6984225552230885,0.03725814786019571
expect,0.8224582297289859,0.8250619517058515
reduce,0.8053722068066821,0.7165412869502856
worth,0.8173955600735323,0.7929067638692211
equity,0.6299079021200967,-0.3979078199044746
sentiment,0.9657695481937084,1.7352936432767845
thomson,0.9582556963761342,1.6875699455019466
reuters,0.9573879794135439,1.6820587026557807
university,0.9581990740960739,1.6872103130994816
michigan,0.9525552996000092,1.6513642790148646
fall,0.5771301479028255,-0.7331219887025048
housing,0.8679115386086548,1.113755424574999
tentative,0.8146255458953015,0.775313214956703
stabilize,0.7976237877000975,0.6673277516486534
past,0.6216039304645814,-0.4506499078828041
mortgage,0.8485157401287036,0.99056438391675
wane,0.7096999063638828,0.10888544509876955
family,0.8208507296762853,0.8148520289457716
start,0.8439385293733194,0.9614925539092993
construction,0.8097442309527286,0.7443098887374816
nonetheless,0.6224347658601518,-0.4453729156980369
flatten,0.6110899190116306,-0.5174289071449691
equipment,0.7684396231561123,0.481966597034092
